start_article_title,starter_article_url,selection_strat,hops_to_phil
Ginataang manok,https://en.wikipedia.org/wiki/Ginataang_manok,WORDNET,7
Ginataang manok,https://en.wikipedia.org/wiki/Ginataang_manok,NTH_LINK(2),9
Ginataang manok,https://en.wikipedia.org/wiki/Ginataang_manok,EMBEDDING_WORD2VEC,5
Tuskegee (disambiguation),https://en.wikipedia.org/wiki/Tuskegee_(disambiguation),WORDNET,9
Tuskegee (disambiguation),https://en.wikipedia.org/wiki/Tuskegee_(disambiguation),NTH_LINK(2),41
Tuskegee (disambiguation),https://en.wikipedia.org/wiki/Tuskegee_(disambiguation),EMBEDDING_WORD2VEC,7
Interspecies friendship,https://en.wikipedia.org/wiki/Interspecies_friendship,NTH_LINK(2),15
Liparoo,https://en.wikipedia.org/wiki/Liparoo,WORDNET,7
Liparoo,https://en.wikipedia.org/wiki/Liparoo,NTH_LINK(2),14
Kampong Phluk,https://en.wikipedia.org/wiki/Kampong_Phluk,WORDNET,8
Kampong Phluk,https://en.wikipedia.org/wiki/Kampong_Phluk,NTH_LINK(2),16
Gregory Scofield,https://en.wikipedia.org/wiki/Gregory_Scofield,EMBEDDING_WORD2VEC,7
Missouri Route 176,https://en.wikipedia.org/wiki/Missouri_Route_176,WORDNET,14
Missouri Route 176,https://en.wikipedia.org/wiki/Missouri_Route_176,NTH_LINK(2),43
List of political entities in the 11th century,https://en.wikipedia.org/wiki/List_of_political_entities_in_the_11th_century,EMBEDDING_WORD2VEC,5
Ogden Reservoir (Greater Manchester),https://en.wikipedia.org/wiki/Ogden_Reservoir_(Greater_Manchester),WORDNET,9
Ogden Reservoir (Greater Manchester),https://en.wikipedia.org/wiki/Ogden_Reservoir_(Greater_Manchester),NTH_LINK(2),17
Huguenot Memorial Chapel and Monument,https://en.wikipedia.org/wiki/Huguenot_Memorial_Chapel_and_Monument,NTH_LINK(2),41
Campo Pequeno Bullring,https://en.wikipedia.org/wiki/Campo_Pequeno_Bullring,WORDNET,12
Campo Pequeno Bullring,https://en.wikipedia.org/wiki/Campo_Pequeno_Bullring,NTH_LINK(2),16
Electoral results for the district of Korong and Eaglehawk,https://en.wikipedia.org/wiki/Electoral_results_for_the_district_of_Korong_and_Eaglehawk,WORDNET,7
Electoral results for the district of Korong and Eaglehawk,https://en.wikipedia.org/wiki/Electoral_results_for_the_district_of_Korong_and_Eaglehawk,NTH_LINK(2),15
Roberts Stadium (soccer stadium),https://en.wikipedia.org/wiki/Roberts_Stadium_(soccer_stadium),WORDNET,6
Roberts Stadium (soccer stadium),https://en.wikipedia.org/wiki/Roberts_Stadium_(soccer_stadium),EMBEDDING_WORD2VEC,3
Metamesia elegans,https://en.wikipedia.org/wiki/Metamesia_elegans,WORDNET,7
Metsepole,https://en.wikipedia.org/wiki/Metsepole,EMBEDDING_WORD2VEC,9
Zach Thornton,https://en.wikipedia.org/wiki/Zach_Thornton,NTH_LINK(2),40
Zach Thornton,https://en.wikipedia.org/wiki/Zach_Thornton,EMBEDDING_WORD2VEC,9
Snakes and Earrings,https://en.wikipedia.org/wiki/Snakes_and_Earrings,NTH_LINK(2),41
Shiʽb an-Nur,https://en.wikipedia.org/wiki/Shi%CA%BDb_an-Nur,NTH_LINK(2),17
Shiʽb an-Nur,https://en.wikipedia.org/wiki/Shi%CA%BDb_an-Nur,EMBEDDING_WORD2VEC,5
N-110 road (Spain),https://en.wikipedia.org/wiki/N-110_road_(Spain),NTH_LINK(2),16
N-110 road (Spain),https://en.wikipedia.org/wiki/N-110_road_(Spain),EMBEDDING_WORD2VEC,5
Ground turkey,https://en.wikipedia.org/wiki/Ground_turkey,WORDNET,10
Ground turkey,https://en.wikipedia.org/wiki/Ground_turkey,NTH_LINK(2),41
Marble Bridge,https://en.wikipedia.org/wiki/Marble_Bridge,NTH_LINK(2),24
Marble Bridge,https://en.wikipedia.org/wiki/Marble_Bridge,EMBEDDING_WORD2VEC,5
E.I.N.S.,https://en.wikipedia.org/wiki/E.I.N.S.,NTH_LINK(2),21
Administrative divisions of Uttarakhand,https://en.wikipedia.org/wiki/Administrative_divisions_of_Uttarakhand,NTH_LINK(2),34
San Te,https://en.wikipedia.org/wiki/San_Te,WORDNET,7
San Te,https://en.wikipedia.org/wiki/San_Te,NTH_LINK(2),26
MGWR Classes C and Cs,https://en.wikipedia.org/wiki/MGWR_Classes_C_and_Cs,WORDNET,9
MGWR Classes C and Cs,https://en.wikipedia.org/wiki/MGWR_Classes_C_and_Cs,NTH_LINK(2),7
Constantin Teodorescu (general),https://en.wikipedia.org/wiki/Constantin_Teodorescu_(general),EMBEDDING_WORD2VEC,5
Ram Dhan,https://en.wikipedia.org/wiki/Ram_Dhan,NTH_LINK(2),31
Ram Dhan,https://en.wikipedia.org/wiki/Ram_Dhan,EMBEDDING_WORD2VEC,8
Gervasius and Protasius,https://en.wikipedia.org/wiki/Gervasius_and_Protasius,EMBEDDING_WORD2VEC,11
Arcibel's Game,https://en.wikipedia.org/wiki/Arcibel%27s_Game,EMBEDDING_WORD2VEC,4
Seattle Institute of East Asian Medicine,https://en.wikipedia.org/wiki/Seattle_Institute_of_East_Asian_Medicine,NTH_LINK(2),32
Seattle Institute of East Asian Medicine,https://en.wikipedia.org/wiki/Seattle_Institute_of_East_Asian_Medicine,EMBEDDING_WORD2VEC,9
Rae McKaig,https://en.wikipedia.org/wiki/Rae_McKaig,WORDNET,6
Rae McKaig,https://en.wikipedia.org/wiki/Rae_McKaig,NTH_LINK(2),17
Libraries in China,https://en.wikipedia.org/wiki/Libraries_in_China,WORDNET,2
Libraries in China,https://en.wikipedia.org/wiki/Libraries_in_China,NTH_LINK(2),47
Libraries in China,https://en.wikipedia.org/wiki/Libraries_in_China,EMBEDDING_WORD2VEC,2
Atlantic Starr,https://en.wikipedia.org/wiki/Atlantic_Starr,NTH_LINK(2),14
Atlantic Starr,https://en.wikipedia.org/wiki/Atlantic_Starr,EMBEDDING_WORD2VEC,10
Marine Transport Line,https://en.wikipedia.org/wiki/Marine_Transport_Line,WORDNET,6
Marine Transport Line,https://en.wikipedia.org/wiki/Marine_Transport_Line,EMBEDDING_WORD2VEC,6
Paramonoxenus tuberculatus,https://en.wikipedia.org/wiki/Paramonoxenus_tuberculatus,NTH_LINK(2),20
Line (given name),https://en.wikipedia.org/wiki/Line_(given_name),WORDNET,12
Nottawasaga Pines Secondary School,https://en.wikipedia.org/wiki/Nottawasaga_Pines_Secondary_School,WORDNET,11
Nottawasaga Pines Secondary School,https://en.wikipedia.org/wiki/Nottawasaga_Pines_Secondary_School,NTH_LINK(2),38
Saxe Pond,https://en.wikipedia.org/wiki/Saxe_Pond,WORDNET,10
Esso Longford gas explosion,https://en.wikipedia.org/wiki/Esso_Longford_gas_explosion,EMBEDDING_WORD2VEC,4
Eberhard Rodt,https://en.wikipedia.org/wiki/Eberhard_Rodt,WORDNET,6
Submergence (novel),https://en.wikipedia.org/wiki/Submergence_(novel),WORDNET,9
Submergence (novel),https://en.wikipedia.org/wiki/Submergence_(novel),NTH_LINK(2),16
Bagleyston,https://en.wikipedia.org/wiki/Bagleyston,WORDNET,7
Bagleyston,https://en.wikipedia.org/wiki/Bagleyston,NTH_LINK(2),15
Athletics at the 1990 Commonwealth Games – Women's shot put,https://en.wikipedia.org/wiki/Athletics_at_the_1990_Commonwealth_Games_%E2%80%93_Women%27s_shot_put,NTH_LINK(2),11
Henry Hale Rand,https://en.wikipedia.org/wiki/Henry_Hale_Rand,WORDNET,14
1943 Hawthorn Football Club season,https://en.wikipedia.org/wiki/1943_Hawthorn_Football_Club_season,NTH_LINK(2),17
1943 Hawthorn Football Club season,https://en.wikipedia.org/wiki/1943_Hawthorn_Football_Club_season,EMBEDDING_WORD2VEC,9
David Mills (comedian),https://en.wikipedia.org/wiki/David_Mills_(comedian),NTH_LINK(2),19
Duinseach ingen Duach,https://en.wikipedia.org/wiki/Duinseach_ingen_Duach,EMBEDDING_WORD2VEC,13
Particle damping,https://en.wikipedia.org/wiki/Particle_damping,EMBEDDING_WORD2VEC,4
Dai Chopan (Hazara tribe),https://en.wikipedia.org/wiki/Dai_Chopan_(Hazara_tribe),NTH_LINK(2),25
Priyanka Karki,https://en.wikipedia.org/wiki/Priyanka_Karki,NTH_LINK(2),16
Rhinoscapha funebris,https://en.wikipedia.org/wiki/Rhinoscapha_funebris,NTH_LINK(2),17
Honda XL1000V Varadero,https://en.wikipedia.org/wiki/Honda_XL1000V_Varadero,NTH_LINK(2),22
Honda XL1000V Varadero,https://en.wikipedia.org/wiki/Honda_XL1000V_Varadero,EMBEDDING_WORD2VEC,6
University of Notre Dame Environmental Research Center,https://en.wikipedia.org/wiki/University_of_Notre_Dame_Environmental_Research_Center,NTH_LINK(2),8
Bonnie Bartel,https://en.wikipedia.org/wiki/Bonnie_Bartel,WORDNET,7
VATS lobectomy,https://en.wikipedia.org/wiki/VATS_lobectomy,NTH_LINK(2),7
Pulidindi,https://en.wikipedia.org/wiki/Pulidindi,WORDNET,8
Pulidindi,https://en.wikipedia.org/wiki/Pulidindi,NTH_LINK(2),16
Vigoulant,https://en.wikipedia.org/wiki/Vigoulant,NTH_LINK(2),36
Anneliese Müller,https://en.wikipedia.org/wiki/Anneliese_M%C3%BCller,WORDNET,6
London Borough of Harrow,https://en.wikipedia.org/wiki/London_Borough_of_Harrow,NTH_LINK(2),16
London Borough of Harrow,https://en.wikipedia.org/wiki/London_Borough_of_Harrow,EMBEDDING_WORD2VEC,4
Denmark in the Eurovision Song Contest 2007,https://en.wikipedia.org/wiki/Denmark_in_the_Eurovision_Song_Contest_2007,NTH_LINK(2),45
Upper Cherwell at Trafford House,https://en.wikipedia.org/wiki/Upper_Cherwell_at_Trafford_House,NTH_LINK(2),23
Robert Baillie (priest),https://en.wikipedia.org/wiki/Robert_Baillie_(priest),NTH_LINK(2),15
Robert Baillie (priest),https://en.wikipedia.org/wiki/Robert_Baillie_(priest),EMBEDDING_WORD2VEC,11
NAIA Women's Gymnastics Championships,https://en.wikipedia.org/wiki/NAIA_Women%27s_Gymnastics_Championships,EMBEDDING_WORD2VEC,9
Constellation Energy,https://en.wikipedia.org/wiki/Constellation_Energy,WORDNET,4
Constellation Energy,https://en.wikipedia.org/wiki/Constellation_Energy,NTH_LINK(2),39
Kolkata Bus Rapid Transit System,https://en.wikipedia.org/wiki/Kolkata_Bus_Rapid_Transit_System,NTH_LINK(2),18
Canada's Pandemic Influenza Plan,https://en.wikipedia.org/wiki/Canada%27s_Pandemic_Influenza_Plan,NTH_LINK(2),41
"John IV, Duke of Bavaria","https://en.wikipedia.org/wiki/John_IV,_Duke_of_Bavaria",NTH_LINK(2),23
Chilean cruiser Presidente Pinto (1890),https://en.wikipedia.org/wiki/Chilean_cruiser_Presidente_Pinto_(1890),WORDNET,8
Charles Butterworth (actor),https://en.wikipedia.org/wiki/Charles_Butterworth_(actor),WORDNET,7
Charles Butterworth (actor),https://en.wikipedia.org/wiki/Charles_Butterworth_(actor),NTH_LINK(2),22
Charles Butterworth (actor),https://en.wikipedia.org/wiki/Charles_Butterworth_(actor),EMBEDDING_WORD2VEC,9
Stadionul Inter Gaz,https://en.wikipedia.org/wiki/Stadionul_Inter_Gaz,WORDNET,5
Antonio Felipe,https://en.wikipedia.org/wiki/Antonio_Felipe,NTH_LINK(2),41
Antonio Felipe,https://en.wikipedia.org/wiki/Antonio_Felipe,EMBEDDING_WORD2VEC,7
John Godwin (baseball),https://en.wikipedia.org/wiki/John_Godwin_(baseball),WORDNET,7
John Godwin (baseball),https://en.wikipedia.org/wiki/John_Godwin_(baseball),NTH_LINK(2),41
John Godwin (baseball),https://en.wikipedia.org/wiki/John_Godwin_(baseball),EMBEDDING_WORD2VEC,8
V.I.P. (2017 film),https://en.wikipedia.org/wiki/V.I.P._(2017_film),NTH_LINK(2),19
Bénédicte Augst,https://en.wikipedia.org/wiki/B%C3%A9n%C3%A9dicte_Augst,WORDNET,9
Bénédicte Augst,https://en.wikipedia.org/wiki/B%C3%A9n%C3%A9dicte_Augst,EMBEDDING_WORD2VEC,6
Herbert B. Schmidt,https://en.wikipedia.org/wiki/Herbert_B._Schmidt,WORDNET,7
Love This Giant,https://en.wikipedia.org/wiki/Love_This_Giant,WORDNET,7
Court handball,https://en.wikipedia.org/wiki/Court_handball,NTH_LINK(2),17
Sutton Park line,https://en.wikipedia.org/wiki/Sutton_Park_line,WORDNET,10
Sutton Park line,https://en.wikipedia.org/wiki/Sutton_Park_line,NTH_LINK(2),23
Fire Rescue Victoria,https://en.wikipedia.org/wiki/Fire_Rescue_Victoria,NTH_LINK(2),15
Fire Rescue Victoria,https://en.wikipedia.org/wiki/Fire_Rescue_Victoria,EMBEDDING_WORD2VEC,7
Mohammad Agha District,https://en.wikipedia.org/wiki/Mohammad_Agha_District,WORDNET,7
Mohammad Agha District,https://en.wikipedia.org/wiki/Mohammad_Agha_District,NTH_LINK(2),15
Mohammad Agha District,https://en.wikipedia.org/wiki/Mohammad_Agha_District,EMBEDDING_WORD2VEC,6
Pyotr Kireevsky,https://en.wikipedia.org/wiki/Pyotr_Kireevsky,WORDNET,5
Pyotr Kireevsky,https://en.wikipedia.org/wiki/Pyotr_Kireevsky,NTH_LINK(2),13
"McCook, Nebraska","https://en.wikipedia.org/wiki/McCook,_Nebraska",WORDNET,8
"McCook, Nebraska","https://en.wikipedia.org/wiki/McCook,_Nebraska",NTH_LINK(2),39
"McCook, Nebraska","https://en.wikipedia.org/wiki/McCook,_Nebraska",EMBEDDING_WORD2VEC,6
Mary Livermore,https://en.wikipedia.org/wiki/Mary_Livermore,WORDNET,8
Mary Livermore,https://en.wikipedia.org/wiki/Mary_Livermore,NTH_LINK(2),42
Mary Livermore,https://en.wikipedia.org/wiki/Mary_Livermore,EMBEDDING_WORD2VEC,6
Wayne Carleton,https://en.wikipedia.org/wiki/Wayne_Carleton,EMBEDDING_WORD2VEC,7
ValuJet Flight 592,https://en.wikipedia.org/wiki/ValuJet_Flight_592,NTH_LINK(2),41
Seshcha (air base),https://en.wikipedia.org/wiki/Seshcha_(air_base),EMBEDDING_WORD2VEC,6
1999 American Le Mans Series,https://en.wikipedia.org/wiki/1999_American_Le_Mans_Series,WORDNET,8
1999 American Le Mans Series,https://en.wikipedia.org/wiki/1999_American_Le_Mans_Series,NTH_LINK(2),40
"Liberty Township, Buchanan County, Iowa","https://en.wikipedia.org/wiki/Liberty_Township,_Buchanan_County,_Iowa",NTH_LINK(2),39
"Indian Hills, Kentucky","https://en.wikipedia.org/wiki/Indian_Hills,_Kentucky",NTH_LINK(2),40
Live at Montreux 2006,https://en.wikipedia.org/wiki/Live_at_Montreux_2006,WORDNET,8
The Tenth Man (2016 film),https://en.wikipedia.org/wiki/The_Tenth_Man_(2016_film),WORDNET,6
The Tenth Man (2016 film),https://en.wikipedia.org/wiki/The_Tenth_Man_(2016_film),NTH_LINK(2),37
BACH1,https://en.wikipedia.org/wiki/BACH1,WORDNET,4
Richard Chadd,https://en.wikipedia.org/wiki/Richard_Chadd,NTH_LINK(2),16
Ventriloquizzing,https://en.wikipedia.org/wiki/Ventriloquizzing,EMBEDDING_WORD2VEC,11
Ifeanyi Chijindu,https://en.wikipedia.org/wiki/Ifeanyi_Chijindu,NTH_LINK(2),43
Sugar Creek (Wabash River tributary),https://en.wikipedia.org/wiki/Sugar_Creek_(Wabash_River_tributary),NTH_LINK(2),38
"Bigger Township, Jennings County, Indiana","https://en.wikipedia.org/wiki/Bigger_Township,_Jennings_County,_Indiana",NTH_LINK(2),39
John Lovick,https://en.wikipedia.org/wiki/John_Lovick,NTH_LINK(2),14
Abhimanyu Cricket Academy,https://en.wikipedia.org/wiki/Abhimanyu_Cricket_Academy,WORDNET,9
James Dalton (criminal),https://en.wikipedia.org/wiki/James_Dalton_(criminal),NTH_LINK(2),15
Ning'an,https://en.wikipedia.org/wiki/Ning%27an,NTH_LINK(2),36
Ning'an,https://en.wikipedia.org/wiki/Ning%27an,EMBEDDING_WORD2VEC,6
Kazuhiro Sano,https://en.wikipedia.org/wiki/Kazuhiro_Sano,NTH_LINK(2),30
Medlicott Dome,https://en.wikipedia.org/wiki/Medlicott_Dome,WORDNET,5
Medlicott Dome,https://en.wikipedia.org/wiki/Medlicott_Dome,NTH_LINK(2),41
Gobiobotia homalopteroidea,https://en.wikipedia.org/wiki/Gobiobotia_homalopteroidea,NTH_LINK(2),35
Munshi Pulia metro station,https://en.wikipedia.org/wiki/Munshi_Pulia_metro_station,WORDNET,7
Munshi Pulia metro station,https://en.wikipedia.org/wiki/Munshi_Pulia_metro_station,NTH_LINK(2),17
Munshi Pulia metro station,https://en.wikipedia.org/wiki/Munshi_Pulia_metro_station,EMBEDDING_WORD2VEC,9
William D. Gibbons,https://en.wikipedia.org/wiki/William_D._Gibbons,WORDNET,8
William D. Gibbons,https://en.wikipedia.org/wiki/William_D._Gibbons,NTH_LINK(2),42
Forough Azarakhshi,https://en.wikipedia.org/wiki/Forough_Azarakhshi,EMBEDDING_WORD2VEC,10
Deh-e Ziarat,https://en.wikipedia.org/wiki/Deh-e_Ziarat,NTH_LINK(2),16
Mikrokivikausi,https://en.wikipedia.org/wiki/Mikrokivikausi,NTH_LINK(2),37
Mikrokivikausi,https://en.wikipedia.org/wiki/Mikrokivikausi,EMBEDDING_WORD2VEC,8
Gábor Szarvas,https://en.wikipedia.org/wiki/G%C3%A1bor_Szarvas,NTH_LINK(2),21
Instinct (disambiguation),https://en.wikipedia.org/wiki/Instinct_(disambiguation),EMBEDDING_WORD2VEC,7
Hermínia Silva,https://en.wikipedia.org/wiki/Herm%C3%ADnia_Silva,NTH_LINK(2),13
Glina (river),https://en.wikipedia.org/wiki/Glina_(river),NTH_LINK(2),15
Glina (river),https://en.wikipedia.org/wiki/Glina_(river),EMBEDDING_WORD2VEC,6
Farrukh-Shah,https://en.wikipedia.org/wiki/Farrukh-Shah,WORDNET,6
Farrukh-Shah,https://en.wikipedia.org/wiki/Farrukh-Shah,NTH_LINK(2),18
David Daneshgar,https://en.wikipedia.org/wiki/David_Daneshgar,EMBEDDING_WORD2VEC,9
Sandeggtind Peak,https://en.wikipedia.org/wiki/Sandeggtind_Peak,NTH_LINK(2),17
Chris Allen (academic),https://en.wikipedia.org/wiki/Chris_Allen_(academic),NTH_LINK(2),42
Chris Allen (academic),https://en.wikipedia.org/wiki/Chris_Allen_(academic),EMBEDDING_WORD2VEC,12
Lesbia Vent Dumois,https://en.wikipedia.org/wiki/Lesbia_Vent_Dumois,WORDNET,4
Finland at the 2010 Winter Olympics,https://en.wikipedia.org/wiki/Finland_at_the_2010_Winter_Olympics,NTH_LINK(2),38
2016 VTB United League Playoffs,https://en.wikipedia.org/wiki/2016_VTB_United_League_Playoffs,WORDNET,4
2016 VTB United League Playoffs,https://en.wikipedia.org/wiki/2016_VTB_United_League_Playoffs,EMBEDDING_WORD2VEC,4
Employee Rights Act,https://en.wikipedia.org/wiki/Employee_Rights_Act,WORDNET,7
Employee Rights Act,https://en.wikipedia.org/wiki/Employee_Rights_Act,NTH_LINK(2),31
Employee Rights Act,https://en.wikipedia.org/wiki/Employee_Rights_Act,EMBEDDING_WORD2VEC,7
Quinlan Vos,https://en.wikipedia.org/wiki/Quinlan_Vos,NTH_LINK(2),41
"/wiki/Palo_Alto_County,_Iowa",/wiki/Battle_of_Palo_Alto,EMBEDDING_BERT,14
Born Free (M.I.A. song),https://en.wikipedia.org/wiki/Born_Free_(M.I.A._song),NTH_LINK(2),19
1947 Brown Bears football team,https://en.wikipedia.org/wiki/1947_Brown_Bears_football_team,NTH_LINK(2),40
Sabrina Man,https://en.wikipedia.org/wiki/Sabrina_Man,WORDNET,14
Dayanidhi Maran,https://en.wikipedia.org/wiki/Dayanidhi_Maran,NTH_LINK(2),41
Megorashim,https://en.wikipedia.org/wiki/Megorashim,NTH_LINK(2),14
Megorashim,https://en.wikipedia.org/wiki/Megorashim,EMBEDDING_WORD2VEC,11
Walter Gibbons,https://en.wikipedia.org/wiki/Walter_Gibbons,WORDNET,11
Walter Gibbons,https://en.wikipedia.org/wiki/Walter_Gibbons,NTH_LINK(2),32
Walter Gibbons,https://en.wikipedia.org/wiki/Walter_Gibbons,EMBEDDING_WORD2VEC,6
Pete Elko,https://en.wikipedia.org/wiki/Pete_Elko,WORDNET,7
Pete Elko,https://en.wikipedia.org/wiki/Pete_Elko,EMBEDDING_WORD2VEC,8
Ironclad warship,https://en.wikipedia.org/wiki/Ironclad_warship,WORDNET,8
Ironclad warship,https://en.wikipedia.org/wiki/Ironclad_warship,EMBEDDING_WORD2VEC,6
James River (Alberta),https://en.wikipedia.org/wiki/James_River_(Alberta),WORDNET,8
James River (Alberta),https://en.wikipedia.org/wiki/James_River_(Alberta),NTH_LINK(2),37
María de los Ángeles,https://en.wikipedia.org/wiki/Mar%C3%ADa_de_los_%C3%81ngeles,NTH_LINK(2),31
Amish Mafia,https://en.wikipedia.org/wiki/Amish_Mafia,WORDNET,7
Amish Mafia,https://en.wikipedia.org/wiki/Amish_Mafia,EMBEDDING_WORD2VEC,9
Caprom,https://en.wikipedia.org/wiki/Caprom,NTH_LINK(2),14
Sookerating Air Force Station,https://en.wikipedia.org/wiki/Sookerating_Air_Force_Station,WORDNET,6
Sookerating Air Force Station,https://en.wikipedia.org/wiki/Sookerating_Air_Force_Station,NTH_LINK(2),16
1988 Swan Premium Open – Singles,https://en.wikipedia.org/wiki/1988_Swan_Premium_Open_%E2%80%93_Singles,NTH_LINK(2),20
Cherry Wine (Little Esther song),https://en.wikipedia.org/wiki/Cherry_Wine_(Little_Esther_song),WORDNET,9
Cherry Wine (Little Esther song),https://en.wikipedia.org/wiki/Cherry_Wine_(Little_Esther_song),NTH_LINK(2),38
NGC 4513,https://en.wikipedia.org/wiki/NGC_4513,EMBEDDING_WORD2VEC,5
Limey,https://en.wikipedia.org/wiki/Limey,NTH_LINK(2),46
Louise D. Clement-Hoff,https://en.wikipedia.org/wiki/Louise_D._Clement-Hoff,WORDNET,7
"Campbell, Aldrich & Nulty","https://en.wikipedia.org/wiki/Campbell,_Aldrich_%26_Nulty",WORDNET,6
Southwark Town Hall,https://en.wikipedia.org/wiki/Southwark_Town_Hall,NTH_LINK(2),17
Remo (disambiguation),https://en.wikipedia.org/wiki/Remo_(disambiguation),WORDNET,7
Remo (disambiguation),https://en.wikipedia.org/wiki/Remo_(disambiguation),NTH_LINK(2),30
Remo (disambiguation),https://en.wikipedia.org/wiki/Remo_(disambiguation),EMBEDDING_WORD2VEC,5
Lev Kublanov,https://en.wikipedia.org/wiki/Lev_Kublanov,NTH_LINK(2),11
Lev Kublanov,https://en.wikipedia.org/wiki/Lev_Kublanov,EMBEDDING_WORD2VEC,4
Talkie Walkie,https://en.wikipedia.org/wiki/Talkie_Walkie,NTH_LINK(2),43
Sami Kivelä,https://en.wikipedia.org/wiki/Sami_Kivel%C3%A4,NTH_LINK(2),9
"Sierakowo, Golub-Dobrzyń County","https://en.wikipedia.org/wiki/Sierakowo,_Golub-Dobrzy%C5%84_County",NTH_LINK(2),21
"Sierakowo, Golub-Dobrzyń County","https://en.wikipedia.org/wiki/Sierakowo,_Golub-Dobrzy%C5%84_County",EMBEDDING_WORD2VEC,5
"Bourton, Vale of White Horse","https://en.wikipedia.org/wiki/Bourton,_Vale_of_White_Horse",WORDNET,4
"Bourton, Vale of White Horse","https://en.wikipedia.org/wiki/Bourton,_Vale_of_White_Horse",NTH_LINK(2),23
/wiki/Spartan_South_Midlands_Football_League,/wiki/Southern_Football_League,EMBEDDING_BERT,10
Hunting Towers–Potomac Yard–Crystal City Line,https://en.wikipedia.org/wiki/Hunting_Towers%E2%80%93Potomac_Yard%E2%80%93Crystal_City_Line,NTH_LINK(2),42
Q and R Holes,https://en.wikipedia.org/wiki/Q_and_R_Holes,WORDNET,6
Q and R Holes,https://en.wikipedia.org/wiki/Q_and_R_Holes,NTH_LINK(2),12
"Nova Cruz, Rio Grande do Norte","https://en.wikipedia.org/wiki/Nova_Cruz,_Rio_Grande_do_Norte",WORDNET,10
"Nova Cruz, Rio Grande do Norte","https://en.wikipedia.org/wiki/Nova_Cruz,_Rio_Grande_do_Norte",NTH_LINK(2),42
Armed Forces Radiobiology Research Institute,https://en.wikipedia.org/wiki/Armed_Forces_Radiobiology_Research_Institute,NTH_LINK(2),40
Russell Watson discography,https://en.wikipedia.org/wiki/Russell_Watson_discography,WORDNET,7
Russell Watson discography,https://en.wikipedia.org/wiki/Russell_Watson_discography,NTH_LINK(2),16
Russell Watson discography,https://en.wikipedia.org/wiki/Russell_Watson_discography,EMBEDDING_WORD2VEC,7
List of films released in IMAX,https://en.wikipedia.org/wiki/List_of_films_released_in_IMAX,NTH_LINK(2),34
"Sei Lob und Preis mit Ehren, BWV 28/2a","https://en.wikipedia.org/wiki/Sei_Lob_und_Preis_mit_Ehren,_BWV_28/2a",WORDNET,7
"Sei Lob und Preis mit Ehren, BWV 28/2a","https://en.wikipedia.org/wiki/Sei_Lob_und_Preis_mit_Ehren,_BWV_28/2a",NTH_LINK(2),45
"Sei Lob und Preis mit Ehren, BWV 28/2a","https://en.wikipedia.org/wiki/Sei_Lob_und_Preis_mit_Ehren,_BWV_28/2a",EMBEDDING_WORD2VEC,8
Fabio Paternò,https://en.wikipedia.org/wiki/Fabio_Patern%C3%B2,NTH_LINK(2),28
1897 Vanderbilt Commodores football team,https://en.wikipedia.org/wiki/1897_Vanderbilt_Commodores_football_team,EMBEDDING_WORD2VEC,8
Li Kwoh-ting,https://en.wikipedia.org/wiki/Li_Kwoh-ting,NTH_LINK(2),32
Pacific Fleet (Russia),https://en.wikipedia.org/wiki/Pacific_Fleet_(Russia),WORDNET,6
Alfred E. Hunt,https://en.wikipedia.org/wiki/Alfred_E._Hunt,NTH_LINK(2),47
Fontenay-près-Vézelay,https://en.wikipedia.org/wiki/Fontenay-pr%C3%A8s-V%C3%A9zelay,NTH_LINK(2),46
Elias MRT station,https://en.wikipedia.org/wiki/Elias_MRT_station,WORDNET,8
Elias MRT station,https://en.wikipedia.org/wiki/Elias_MRT_station,NTH_LINK(2),43
Red-veined darter,https://en.wikipedia.org/wiki/Red-veined_darter,NTH_LINK(2),14
G3 Misa,https://en.wikipedia.org/wiki/G3_Misa,NTH_LINK(2),47
Mara Brunetti,https://en.wikipedia.org/wiki/Mara_Brunetti,NTH_LINK(2),41
Mara Brunetti,https://en.wikipedia.org/wiki/Mara_Brunetti,EMBEDDING_WORD2VEC,16
Randy Cassingham,https://en.wikipedia.org/wiki/Randy_Cassingham,NTH_LINK(2),14
Ludwig Angerer (painter),https://en.wikipedia.org/wiki/Ludwig_Angerer_(painter),WORDNET,4
Ludwig Angerer (painter),https://en.wikipedia.org/wiki/Ludwig_Angerer_(painter),NTH_LINK(2),44
Ludwig Angerer (painter),https://en.wikipedia.org/wiki/Ludwig_Angerer_(painter),EMBEDDING_WORD2VEC,5
Israel at the 2009 World Aquatics Championships,https://en.wikipedia.org/wiki/Israel_at_the_2009_World_Aquatics_Championships,EMBEDDING_WORD2VEC,4
"Chrząstówek, Zgierz County","https://en.wikipedia.org/wiki/Chrz%C4%85st%C3%B3wek,_Zgierz_County",EMBEDDING_WORD2VEC,5
Leona River,https://en.wikipedia.org/wiki/Leona_River,WORDNET,3
Leona River,https://en.wikipedia.org/wiki/Leona_River,NTH_LINK(2),40
Leona River,https://en.wikipedia.org/wiki/Leona_River,EMBEDDING_WORD2VEC,5
North Suicide Peak,https://en.wikipedia.org/wiki/North_Suicide_Peak,NTH_LINK(2),38
North Suicide Peak,https://en.wikipedia.org/wiki/North_Suicide_Peak,EMBEDDING_WORD2VEC,5
Elwood High School,https://en.wikipedia.org/wiki/Elwood_High_School,NTH_LINK(2),40
