start_article_title,starter_article_url,selection_strat,hops_to_phil
"Royal Holloway, University of London","https://en.wikipedia.org/wiki/Royal_Holloway,_University_of_London",WORDNET,14

"Royal Holloway, University of London","https://en.wikipedia.org/wiki/Royal_Holloway,_University_of_London",NTH_LINK(1),36

"Royal Holloway, University of London","https://en.wikipedia.org/wiki/Royal_Holloway,_University_of_London",EMBEDDING_WORD2VEC,7

Secrets (Australian TV series),https://en.wikipedia.org/wiki/Secrets_(Australian_TV_series),WORDNET,14

Secrets (Australian TV series),https://en.wikipedia.org/wiki/Secrets_(Australian_TV_series),NTH_LINK(1),23

Secrets (Australian TV series),https://en.wikipedia.org/wiki/Secrets_(Australian_TV_series),EMBEDDING_WORD2VEC,12

Josep Rovira Soler,https://en.wikipedia.org/wiki/Josep_Rovira_Soler,WORDNET,4

Josep Rovira Soler,https://en.wikipedia.org/wiki/Josep_Rovira_Soler,NTH_LINK(1),10

Josep Rovira Soler,https://en.wikipedia.org/wiki/Josep_Rovira_Soler,EMBEDDING_WORD2VEC,5

Morning Undersea,https://en.wikipedia.org/wiki/Morning_Undersea,WORDNET,10

Morning Undersea,https://en.wikipedia.org/wiki/Morning_Undersea,NTH_LINK(1),19

Morning Undersea,https://en.wikipedia.org/wiki/Morning_Undersea,EMBEDDING_WORD2VEC,7

2011 Western Michigan Broncos football team,https://en.wikipedia.org/wiki/2011_Western_Michigan_Broncos_football_team,WORDNET,15

2011 Western Michigan Broncos football team,https://en.wikipedia.org/wiki/2011_Western_Michigan_Broncos_football_team,NTH_LINK(1),37

2011 Western Michigan Broncos football team,https://en.wikipedia.org/wiki/2011_Western_Michigan_Broncos_football_team,EMBEDDING_WORD2VEC,8

Meanings of minor planet names: 356001�357000,https://en.wikipedia.org/wiki/Meanings_of_minor_planet_names:_356001%E2%80%93357000,WORDNET,4

Meanings of minor planet names: 356001�357000,https://en.wikipedia.org/wiki/Meanings_of_minor_planet_names:_356001%E2%80%93357000,NTH_LINK(1),19

Meanings of minor planet names: 356001�357000,https://en.wikipedia.org/wiki/Meanings_of_minor_planet_names:_356001%E2%80%93357000,EMBEDDING_WORD2VEC,5

Outline of Jewish history,https://en.wikipedia.org/wiki/Outline_of_Jewish_history,WORDNET,14

Outline of Jewish history,https://en.wikipedia.org/wiki/Outline_of_Jewish_history,NTH_LINK(1),19

Outline of Jewish history,https://en.wikipedia.org/wiki/Outline_of_Jewish_history,EMBEDDING_WORD2VEC,12

Giuseppe Vicino,https://en.wikipedia.org/wiki/Giuseppe_Vicino,WORDNET,12

Giuseppe Vicino,https://en.wikipedia.org/wiki/Giuseppe_Vicino,NTH_LINK(1),19

Giuseppe Vicino,https://en.wikipedia.org/wiki/Giuseppe_Vicino,EMBEDDING_WORD2VEC,17

Odesa International Medical University,https://en.wikipedia.org/wiki/Odesa_International_Medical_University,WORDNET,3

Odesa International Medical University,https://en.wikipedia.org/wiki/Odesa_International_Medical_University,NTH_LINK(1),26

Odesa International Medical University,https://en.wikipedia.org/wiki/Odesa_International_Medical_University,EMBEDDING_WORD2VEC,8

Eleanor of Prussia,https://en.wikipedia.org/wiki/Eleanor_of_Prussia,WORDNET,6

Eleanor of Prussia,https://en.wikipedia.org/wiki/Eleanor_of_Prussia,NTH_LINK(1),23

Eleanor of Prussia,https://en.wikipedia.org/wiki/Eleanor_of_Prussia,EMBEDDING_WORD2VEC,8

Shade (Kiyotaka Sugiyama song),https://en.wikipedia.org/wiki/Shade_(Kiyotaka_Sugiyama_song),WORDNET,10

Shade (Kiyotaka Sugiyama song),https://en.wikipedia.org/wiki/Shade_(Kiyotaka_Sugiyama_song),NTH_LINK(1),26

Shade (Kiyotaka Sugiyama song),https://en.wikipedia.org/wiki/Shade_(Kiyotaka_Sugiyama_song),EMBEDDING_WORD2VEC,10

Pedoulas,https://en.wikipedia.org/wiki/Pedoulas,WORDNET,3

Pedoulas,https://en.wikipedia.org/wiki/Pedoulas,NTH_LINK(1),25

Pedoulas,https://en.wikipedia.org/wiki/Pedoulas,EMBEDDING_WORD2VEC,3

Dreamweapon: An Evening of Contemporary Sitar Music,https://en.wikipedia.org/wiki/Dreamweapon:_An_Evening_of_Contemporary_Sitar_Music,WORDNET,9

Dreamweapon: An Evening of Contemporary Sitar Music,https://en.wikipedia.org/wiki/Dreamweapon:_An_Evening_of_Contemporary_Sitar_Music,NTH_LINK(1),19

Dreamweapon: An Evening of Contemporary Sitar Music,https://en.wikipedia.org/wiki/Dreamweapon:_An_Evening_of_Contemporary_Sitar_Music,EMBEDDING_WORD2VEC,7

Yeshu,https://en.wikipedia.org/wiki/Yeshu,WORDNET,11

Yeshu,https://en.wikipedia.org/wiki/Yeshu,NTH_LINK(1),20

Yeshu,https://en.wikipedia.org/wiki/Yeshu,EMBEDDING_WORD2VEC,10

Devol (Albania),https://en.wikipedia.org/wiki/Devol_(Albania),WORDNET,11

Devol (Albania),https://en.wikipedia.org/wiki/Devol_(Albania),NTH_LINK(1),13

Devol (Albania),https://en.wikipedia.org/wiki/Devol_(Albania),EMBEDDING_WORD2VEC,12

Castles and Dreams,https://en.wikipedia.org/wiki/Castles_and_Dreams,WORDNET,13

Castles and Dreams,https://en.wikipedia.org/wiki/Castles_and_Dreams,NTH_LINK(1),9

Castles and Dreams,https://en.wikipedia.org/wiki/Castles_and_Dreams,EMBEDDING_WORD2VEC,8

Guimba,https://en.wikipedia.org/wiki/Guimba,WORDNET,7

Guimba,https://en.wikipedia.org/wiki/Guimba,NTH_LINK(1),27

Guimba,https://en.wikipedia.org/wiki/Guimba,EMBEDDING_WORD2VEC,13

Beckman Young Investigators Award,https://en.wikipedia.org/wiki/Beckman_Young_Investigators_Award,WORDNET,9

Beckman Young Investigators Award,https://en.wikipedia.org/wiki/Beckman_Young_Investigators_Award,NTH_LINK(1),38

Beckman Young Investigators Award,https://en.wikipedia.org/wiki/Beckman_Young_Investigators_Award,EMBEDDING_WORD2VEC,9

Janet Paul,https://en.wikipedia.org/wiki/Janet_Paul,WORDNET,8

Janet Paul,https://en.wikipedia.org/wiki/Janet_Paul,NTH_LINK(1),15

Janet Paul,https://en.wikipedia.org/wiki/Janet_Paul,EMBEDDING_WORD2VEC,6

Mark Little (baseball),https://en.wikipedia.org/wiki/Mark_Little_(baseball),WORDNET,10

Mark Little (baseball),https://en.wikipedia.org/wiki/Mark_Little_(baseball),NTH_LINK(1),21

Mark Little (baseball),https://en.wikipedia.org/wiki/Mark_Little_(baseball),EMBEDDING_WORD2VEC,8

"List of members of the Folketing, 2015�2019","https://en.wikipedia.org/wiki/List_of_members_of_the_Folketing,_2015%E2%80%932019",WORDNET,8

"List of members of the Folketing, 2015�2019","https://en.wikipedia.org/wiki/List_of_members_of_the_Folketing,_2015%E2%80%932019",NTH_LINK(1),18

"List of members of the Folketing, 2015�2019","https://en.wikipedia.org/wiki/List_of_members_of_the_Folketing,_2015%E2%80%932019",EMBEDDING_WORD2VEC,9

Nathan Burrage,https://en.wikipedia.org/wiki/Nathan_Burrage,WORDNET,15

Nathan Burrage,https://en.wikipedia.org/wiki/Nathan_Burrage,NTH_LINK(1),37

Nathan Burrage,https://en.wikipedia.org/wiki/Nathan_Burrage,EMBEDDING_WORD2VEC,8

Devayani Farande,https://en.wikipedia.org/wiki/Devayani_Farande,WORDNET,8

Devayani Farande,https://en.wikipedia.org/wiki/Devayani_Farande,NTH_LINK(1),17

Devayani Farande,https://en.wikipedia.org/wiki/Devayani_Farande,EMBEDDING_WORD2VEC,10

Eleonoro Pacello,https://en.wikipedia.org/wiki/Eleonoro_Pacello,WORDNET,6

Eleonoro Pacello,https://en.wikipedia.org/wiki/Eleonoro_Pacello,NTH_LINK(1),21

Eleonoro Pacello,https://en.wikipedia.org/wiki/Eleonoro_Pacello,EMBEDDING_WORD2VEC,10

Guy-America Airways,https://en.wikipedia.org/wiki/Guy-America_Airways,WORDNET,7

Guy-America Airways,https://en.wikipedia.org/wiki/Guy-America_Airways,NTH_LINK(1),20

Guy-America Airways,https://en.wikipedia.org/wiki/Guy-America_Airways,EMBEDDING_WORD2VEC,8

Robert D. Durham,https://en.wikipedia.org/wiki/Robert_D._Durham,WORDNET,5

Robert D. Durham,https://en.wikipedia.org/wiki/Robert_D._Durham,NTH_LINK(1),19

Robert D. Durham,https://en.wikipedia.org/wiki/Robert_D._Durham,EMBEDDING_WORD2VEC,8

Alumni Stadium (BJU),https://en.wikipedia.org/wiki/Alumni_Stadium_(BJU),WORDNET,8

Alumni Stadium (BJU),https://en.wikipedia.org/wiki/Alumni_Stadium_(BJU),NTH_LINK(1),37

Alumni Stadium (BJU),https://en.wikipedia.org/wiki/Alumni_Stadium_(BJU),EMBEDDING_WORD2VEC,5

2005 Harvard Crimson football team,https://en.wikipedia.org/wiki/2005_Harvard_Crimson_football_team,WORDNET,4

2005 Harvard Crimson football team,https://en.wikipedia.org/wiki/2005_Harvard_Crimson_football_team,NTH_LINK(1),37

2005 Harvard Crimson football team,https://en.wikipedia.org/wiki/2005_Harvard_Crimson_football_team,EMBEDDING_WORD2VEC,8

The Descent from the Cross (Rubens),https://en.wikipedia.org/wiki/The_Descent_from_the_Cross_(Rubens),WORDNET,6

The Descent from the Cross (Rubens),https://en.wikipedia.org/wiki/The_Descent_from_the_Cross_(Rubens),NTH_LINK(1),28

The Descent from the Cross (Rubens),https://en.wikipedia.org/wiki/The_Descent_from_the_Cross_(Rubens),EMBEDDING_WORD2VEC,4

That Means a Lot,https://en.wikipedia.org/wiki/That_Means_a_Lot,WORDNET,5

That Means a Lot,https://en.wikipedia.org/wiki/That_Means_a_Lot,NTH_LINK(1),15

That Means a Lot,https://en.wikipedia.org/wiki/That_Means_a_Lot,EMBEDDING_WORD2VEC,16

"County Route 9 (Orange County, New York)","https://en.wikipedia.org/wiki/County_Route_9_(Orange_County,_New_York)",WORDNET,9

"County Route 9 (Orange County, New York)","https://en.wikipedia.org/wiki/County_Route_9_(Orange_County,_New_York)",NTH_LINK(1),20

"County Route 9 (Orange County, New York)","https://en.wikipedia.org/wiki/County_Route_9_(Orange_County,_New_York)",EMBEDDING_WORD2VEC,8

Punahana Assembly constituency,https://en.wikipedia.org/wiki/Punahana_Assembly_constituency,WORDNET,9

Punahana Assembly constituency,https://en.wikipedia.org/wiki/Punahana_Assembly_constituency,NTH_LINK(1),21

Punahana Assembly constituency,https://en.wikipedia.org/wiki/Punahana_Assembly_constituency,EMBEDDING_WORD2VEC,8

P. Seethapathy,https://en.wikipedia.org/wiki/P._Seethapathy,WORDNET,9

P. Seethapathy,https://en.wikipedia.org/wiki/P._Seethapathy,NTH_LINK(1),17

P. Seethapathy,https://en.wikipedia.org/wiki/P._Seethapathy,EMBEDDING_WORD2VEC,7

Battalion for the Defence of the Language,https://en.wikipedia.org/wiki/Battalion_for_the_Defence_of_the_Language,WORDNET,7

Battalion for the Defence of the Language,https://en.wikipedia.org/wiki/Battalion_for_the_Defence_of_the_Language,NTH_LINK(1),19

Battalion for the Defence of the Language,https://en.wikipedia.org/wiki/Battalion_for_the_Defence_of_the_Language,EMBEDDING_WORD2VEC,7

Cincinnati Hills Christian Academy,https://en.wikipedia.org/wiki/Cincinnati_Hills_Christian_Academy,WORDNET,6

Cincinnati Hills Christian Academy,https://en.wikipedia.org/wiki/Cincinnati_Hills_Christian_Academy,NTH_LINK(1),22

Cincinnati Hills Christian Academy,https://en.wikipedia.org/wiki/Cincinnati_Hills_Christian_Academy,EMBEDDING_WORD2VEC,9

Leonard Jacobson (author),https://en.wikipedia.org/wiki/Leonard_Jacobson_(author),WORDNET,11

Leonard Jacobson (author),https://en.wikipedia.org/wiki/Leonard_Jacobson_(author),NTH_LINK(1),20

Leonard Jacobson (author),https://en.wikipedia.org/wiki/Leonard_Jacobson_(author),EMBEDDING_WORD2VEC,7

Gilles Mayer,https://en.wikipedia.org/wiki/Gilles_Mayer,WORDNET,7

Gilles Mayer,https://en.wikipedia.org/wiki/Gilles_Mayer,NTH_LINK(1),22

Gilles Mayer,https://en.wikipedia.org/wiki/Gilles_Mayer,EMBEDDING_WORD2VEC,8

2015 Australian Open � Girls' singles,https://en.wikipedia.org/wiki/2015_Australian_Open_%E2%80%93_Girls%27_singles,WORDNET,12

2015 Australian Open � Girls' singles,https://en.wikipedia.org/wiki/2015_Australian_Open_%E2%80%93_Girls%27_singles,NTH_LINK(1),24

2015 Australian Open � Girls' singles,https://en.wikipedia.org/wiki/2015_Australian_Open_%E2%80%93_Girls%27_singles,EMBEDDING_WORD2VEC,10

Ray Kogovsek,https://en.wikipedia.org/wiki/Ray_Kogovsek,WORDNET,8

Ray Kogovsek,https://en.wikipedia.org/wiki/Ray_Kogovsek,NTH_LINK(1),23

Ray Kogovsek,https://en.wikipedia.org/wiki/Ray_Kogovsek,EMBEDDING_WORD2VEC,8

Devonshire and Dorset Regiment,https://en.wikipedia.org/wiki/Devonshire_and_Dorset_Regiment,WORDNET,12

Devonshire and Dorset Regiment,https://en.wikipedia.org/wiki/Devonshire_and_Dorset_Regiment,NTH_LINK(1),18

Devonshire and Dorset Regiment,https://en.wikipedia.org/wiki/Devonshire_and_Dorset_Regiment,EMBEDDING_WORD2VEC,7

Lisa de la Motte,https://en.wikipedia.org/wiki/Lisa_de_la_Motte,WORDNET,9

Lisa de la Motte,https://en.wikipedia.org/wiki/Lisa_de_la_Motte,NTH_LINK(1),23

Lisa de la Motte,https://en.wikipedia.org/wiki/Lisa_de_la_Motte,EMBEDDING_WORD2VEC,3

New York's 38th congressional district,https://en.wikipedia.org/wiki/New_York%27s_38th_congressional_district,WORDNET,11

New York's 38th congressional district,https://en.wikipedia.org/wiki/New_York%27s_38th_congressional_district,NTH_LINK(1),18

New York's 38th congressional district,https://en.wikipedia.org/wiki/New_York%27s_38th_congressional_district,EMBEDDING_WORD2VEC,7

Tom�s Brito Lara,https://en.wikipedia.org/wiki/Tom%C3%A1s_Brito_Lara,WORDNET,8

Tom�s Brito Lara,https://en.wikipedia.org/wiki/Tom%C3%A1s_Brito_Lara,NTH_LINK(1),24

Tom�s Brito Lara,https://en.wikipedia.org/wiki/Tom%C3%A1s_Brito_Lara,EMBEDDING_WORD2VEC,6

Phoebe Man,https://en.wikipedia.org/wiki/Phoebe_Man,WORDNET,6

Phoebe Man,https://en.wikipedia.org/wiki/Phoebe_Man,NTH_LINK(1),24

Phoebe Man,https://en.wikipedia.org/wiki/Phoebe_Man,EMBEDDING_WORD2VEC,8

Alfred Flatow,https://en.wikipedia.org/wiki/Alfred_Flatow,WORDNET,13

Alfred Flatow,https://en.wikipedia.org/wiki/Alfred_Flatow,NTH_LINK(1),18

Alfred Flatow,https://en.wikipedia.org/wiki/Alfred_Flatow,EMBEDDING_WORD2VEC,11

Roforofo Fight,https://en.wikipedia.org/wiki/Roforofo_Fight,WORDNET,10

Roforofo Fight,https://en.wikipedia.org/wiki/Roforofo_Fight,NTH_LINK(1),24

Roforofo Fight,https://en.wikipedia.org/wiki/Roforofo_Fight,EMBEDDING_WORD2VEC,13

All for Australia League,https://en.wikipedia.org/wiki/All_for_Australia_League,WORDNET,10

All for Australia League,https://en.wikipedia.org/wiki/All_for_Australia_League,NTH_LINK(1),18

All for Australia League,https://en.wikipedia.org/wiki/All_for_Australia_League,EMBEDDING_WORD2VEC,8

Fran�ois Lanno,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Lanno,WORDNET,5

Fran�ois Lanno,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Lanno,NTH_LINK(1),19

Fran�ois Lanno,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Lanno,EMBEDDING_WORD2VEC,7

Monadology,https://en.wikipedia.org/wiki/Monadology,WORDNET,1

Monadology,https://en.wikipedia.org/wiki/Monadology,NTH_LINK(1),11

Monadology,https://en.wikipedia.org/wiki/Monadology,EMBEDDING_WORD2VEC,1

Wafa Idris,https://en.wikipedia.org/wiki/Wafa_Idris,WORDNET,7

Wafa Idris,https://en.wikipedia.org/wiki/Wafa_Idris,NTH_LINK(1),17

Wafa Idris,https://en.wikipedia.org/wiki/Wafa_Idris,EMBEDDING_WORD2VEC,11

Levon Pashalian,https://en.wikipedia.org/wiki/Levon_Pashalian,WORDNET,8

Levon Pashalian,https://en.wikipedia.org/wiki/Levon_Pashalian,NTH_LINK(1),10

Levon Pashalian,https://en.wikipedia.org/wiki/Levon_Pashalian,EMBEDDING_WORD2VEC,4

Johann Conrad Barchusen,https://en.wikipedia.org/wiki/Johann_Conrad_Barchusen,WORDNET,15

Johann Conrad Barchusen,https://en.wikipedia.org/wiki/Johann_Conrad_Barchusen,NTH_LINK(1),37

Johann Conrad Barchusen,https://en.wikipedia.org/wiki/Johann_Conrad_Barchusen,EMBEDDING_WORD2VEC,8

List of Penn Law School alumni,https://en.wikipedia.org/wiki/List_of_Penn_Law_School_alumni,WORDNET,8

List of Penn Law School alumni,https://en.wikipedia.org/wiki/List_of_Penn_Law_School_alumni,NTH_LINK(1),21

List of Penn Law School alumni,https://en.wikipedia.org/wiki/List_of_Penn_Law_School_alumni,EMBEDDING_WORD2VEC,8

Michael J. Gelb,https://en.wikipedia.org/wiki/Michael_J._Gelb,WORDNET,5

Michael J. Gelb,https://en.wikipedia.org/wiki/Michael_J._Gelb,NTH_LINK(1),37

Michael J. Gelb,https://en.wikipedia.org/wiki/Michael_J._Gelb,EMBEDDING_WORD2VEC,3

Cycle World,https://en.wikipedia.org/wiki/Cycle_World,WORDNET,14

Cycle World,https://en.wikipedia.org/wiki/Cycle_World,NTH_LINK(1),20

Cycle World,https://en.wikipedia.org/wiki/Cycle_World,EMBEDDING_WORD2VEC,6

Jean Charpin,https://en.wikipedia.org/wiki/Jean_Charpin,WORDNET,7

Jean Charpin,https://en.wikipedia.org/wiki/Jean_Charpin,NTH_LINK(1),21

Jean Charpin,https://en.wikipedia.org/wiki/Jean_Charpin,EMBEDDING_WORD2VEC,7

Steve Harrigan,https://en.wikipedia.org/wiki/Steve_Harrigan,WORDNET,2

Steve Harrigan,https://en.wikipedia.org/wiki/Steve_Harrigan,NTH_LINK(1),9

Steve Harrigan,https://en.wikipedia.org/wiki/Steve_Harrigan,EMBEDDING_WORD2VEC,2

Daniel G. Rollins,https://en.wikipedia.org/wiki/Daniel_G._Rollins,WORDNET,8

Daniel G. Rollins,https://en.wikipedia.org/wiki/Daniel_G._Rollins,NTH_LINK(1),19

Daniel G. Rollins,https://en.wikipedia.org/wiki/Daniel_G._Rollins,EMBEDDING_WORD2VEC,8

C. O. Anto,https://en.wikipedia.org/wiki/C._O._Anto,WORDNET,11

C. O. Anto,https://en.wikipedia.org/wiki/C._O._Anto,NTH_LINK(1),18

C. O. Anto,https://en.wikipedia.org/wiki/C._O._Anto,EMBEDDING_WORD2VEC,8

Anja Kaspersen,https://en.wikipedia.org/wiki/Anja_Kaspersen,WORDNET,9

Anja Kaspersen,https://en.wikipedia.org/wiki/Anja_Kaspersen,NTH_LINK(1),30

Anja Kaspersen,https://en.wikipedia.org/wiki/Anja_Kaspersen,EMBEDDING_WORD2VEC,3

Coin,https://en.wikipedia.org/wiki/Coin,WORDNET,5

Coin,https://en.wikipedia.org/wiki/Coin,NTH_LINK(1),18

Coin,https://en.wikipedia.org/wiki/Coin,EMBEDDING_WORD2VEC,6

Christian Friedrich Schmid,https://en.wikipedia.org/wiki/Christian_Friedrich_Schmid,WORDNET,7

Christian Friedrich Schmid,https://en.wikipedia.org/wiki/Christian_Friedrich_Schmid,NTH_LINK(1),21

Christian Friedrich Schmid,https://en.wikipedia.org/wiki/Christian_Friedrich_Schmid,EMBEDDING_WORD2VEC,5

Marjorie Lawrence,https://en.wikipedia.org/wiki/Marjorie_Lawrence,WORDNET,8

Marjorie Lawrence,https://en.wikipedia.org/wiki/Marjorie_Lawrence,NTH_LINK(1),15

Marjorie Lawrence,https://en.wikipedia.org/wiki/Marjorie_Lawrence,EMBEDDING_WORD2VEC,9

Public Health Service Act,https://en.wikipedia.org/wiki/Public_Health_Service_Act,WORDNET,6

Public Health Service Act,https://en.wikipedia.org/wiki/Public_Health_Service_Act,NTH_LINK(1),19

Public Health Service Act,https://en.wikipedia.org/wiki/Public_Health_Service_Act,EMBEDDING_WORD2VEC,7

Jimmy Stewart 2007,https://en.wikipedia.org/wiki/Jimmy_Stewart_2007,WORDNET,4

Jimmy Stewart 2007,https://en.wikipedia.org/wiki/Jimmy_Stewart_2007,NTH_LINK(1),8

Jimmy Stewart 2007,https://en.wikipedia.org/wiki/Jimmy_Stewart_2007,EMBEDDING_WORD2VEC,4

Florida Senate Majority Office,https://en.wikipedia.org/wiki/Florida_Senate_Majority_Office,WORDNET,10

Florida Senate Majority Office,https://en.wikipedia.org/wiki/Florida_Senate_Majority_Office,NTH_LINK(1),24

Florida Senate Majority Office,https://en.wikipedia.org/wiki/Florida_Senate_Majority_Office,EMBEDDING_WORD2VEC,7

Dutch Women's 2 Volleyball League,https://en.wikipedia.org/wiki/Dutch_Women%27s_2_Volleyball_League,WORDNET,11

Dutch Women's 2 Volleyball League,https://en.wikipedia.org/wiki/Dutch_Women%27s_2_Volleyball_League,NTH_LINK(1),27

Dutch Women's 2 Volleyball League,https://en.wikipedia.org/wiki/Dutch_Women%27s_2_Volleyball_League,EMBEDDING_WORD2VEC,3

Stanislav Menshikov,https://en.wikipedia.org/wiki/Stanislav_Menshikov,WORDNET,6

Stanislav Menshikov,https://en.wikipedia.org/wiki/Stanislav_Menshikov,NTH_LINK(1),13

Stanislav Menshikov,https://en.wikipedia.org/wiki/Stanislav_Menshikov,EMBEDDING_WORD2VEC,3

2002 Cambridge City Council election,https://en.wikipedia.org/wiki/2002_Cambridge_City_Council_election,WORDNET,8

2002 Cambridge City Council election,https://en.wikipedia.org/wiki/2002_Cambridge_City_Council_election,NTH_LINK(1),24

2002 Cambridge City Council election,https://en.wikipedia.org/wiki/2002_Cambridge_City_Council_election,EMBEDDING_WORD2VEC,10

1950 USS Missouri grounding,https://en.wikipedia.org/wiki/1950_USS_Missouri_grounding,WORDNET,12

1950 USS Missouri grounding,https://en.wikipedia.org/wiki/1950_USS_Missouri_grounding,NTH_LINK(1),19

1950 USS Missouri grounding,https://en.wikipedia.org/wiki/1950_USS_Missouri_grounding,EMBEDDING_WORD2VEC,10

Anwar Dangar,https://en.wikipedia.org/wiki/Anwar_Dangar,WORDNET,7

Anwar Dangar,https://en.wikipedia.org/wiki/Anwar_Dangar,NTH_LINK(1),17

Anwar Dangar,https://en.wikipedia.org/wiki/Anwar_Dangar,EMBEDDING_WORD2VEC,7

Nicholas Lavender,https://en.wikipedia.org/wiki/Nicholas_Lavender,WORDNET,12

Nicholas Lavender,https://en.wikipedia.org/wiki/Nicholas_Lavender,NTH_LINK(1),18

Nicholas Lavender,https://en.wikipedia.org/wiki/Nicholas_Lavender,EMBEDDING_WORD2VEC,4

Dunkeld Bridge,https://en.wikipedia.org/wiki/Dunkeld_Bridge,WORDNET,6

Dunkeld Bridge,https://en.wikipedia.org/wiki/Dunkeld_Bridge,NTH_LINK(1),19

Dunkeld Bridge,https://en.wikipedia.org/wiki/Dunkeld_Bridge,EMBEDDING_WORD2VEC,6

Joseph Parker vs. Junior Fa,https://en.wikipedia.org/wiki/Joseph_Parker_vs._Junior_Fa,WORDNET,10

Joseph Parker vs. Junior Fa,https://en.wikipedia.org/wiki/Joseph_Parker_vs._Junior_Fa,NTH_LINK(1),21

Joseph Parker vs. Junior Fa,https://en.wikipedia.org/wiki/Joseph_Parker_vs._Junior_Fa,EMBEDDING_WORD2VEC,7

Berle M. Schiller,https://en.wikipedia.org/wiki/Berle_M._Schiller,WORDNET,10

Berle M. Schiller,https://en.wikipedia.org/wiki/Berle_M._Schiller,NTH_LINK(1),38

Berle M. Schiller,https://en.wikipedia.org/wiki/Berle_M._Schiller,EMBEDDING_WORD2VEC,10

Caerphilly County Borough Council,https://en.wikipedia.org/wiki/Caerphilly_County_Borough_Council,WORDNET,7

Caerphilly County Borough Council,https://en.wikipedia.org/wiki/Caerphilly_County_Borough_Council,NTH_LINK(1),26

Caerphilly County Borough Council,https://en.wikipedia.org/wiki/Caerphilly_County_Borough_Council,EMBEDDING_WORD2VEC,8

Pennsylvania Route 249,https://en.wikipedia.org/wiki/Pennsylvania_Route_249,WORDNET,12

Pennsylvania Route 249,https://en.wikipedia.org/wiki/Pennsylvania_Route_249,NTH_LINK(1),21

Pennsylvania Route 249,https://en.wikipedia.org/wiki/Pennsylvania_Route_249,EMBEDDING_WORD2VEC,5

Brasilia TV Tower,https://en.wikipedia.org/wiki/Brasilia_TV_Tower,WORDNET,6

Brasilia TV Tower,https://en.wikipedia.org/wiki/Brasilia_TV_Tower,NTH_LINK(1),15

Brasilia TV Tower,https://en.wikipedia.org/wiki/Brasilia_TV_Tower,EMBEDDING_WORD2VEC,5

Diane (H�sker D� song),https://en.wikipedia.org/wiki/Diane_(H%C3%BCsker_D%C3%BC_song),WORDNET,6

Diane (H�sker D� song),https://en.wikipedia.org/wiki/Diane_(H%C3%BCsker_D%C3%BC_song),NTH_LINK(1),25

Diane (H�sker D� song),https://en.wikipedia.org/wiki/Diane_(H%C3%BCsker_D%C3%BC_song),EMBEDDING_WORD2VEC,8

"James Livingston, 5th Earl of Linlithgow","https://en.wikipedia.org/wiki/James_Livingston,_5th_Earl_of_Linlithgow",WORDNET,7

"James Livingston, 5th Earl of Linlithgow","https://en.wikipedia.org/wiki/James_Livingston,_5th_Earl_of_Linlithgow",NTH_LINK(1),11

"James Livingston, 5th Earl of Linlithgow","https://en.wikipedia.org/wiki/James_Livingston,_5th_Earl_of_Linlithgow",EMBEDDING_WORD2VEC,6

Andrew Underhill,https://en.wikipedia.org/wiki/Andrew_Underhill,WORDNET,10

Andrew Underhill,https://en.wikipedia.org/wiki/Andrew_Underhill,NTH_LINK(1),20

Andrew Underhill,https://en.wikipedia.org/wiki/Andrew_Underhill,EMBEDDING_WORD2VEC,12

Montague Arms,https://en.wikipedia.org/wiki/Montague_Arms,WORDNET,10

Montague Arms,https://en.wikipedia.org/wiki/Montague_Arms,NTH_LINK(1),25

Montague Arms,https://en.wikipedia.org/wiki/Montague_Arms,EMBEDDING_WORD2VEC,8

George Yule (linguist),https://en.wikipedia.org/wiki/George_Yule_(linguist),WORDNET,4

George Yule (linguist),https://en.wikipedia.org/wiki/George_Yule_(linguist),NTH_LINK(1),13

George Yule (linguist),https://en.wikipedia.org/wiki/George_Yule_(linguist),EMBEDDING_WORD2VEC,6

Passover Seder,https://en.wikipedia.org/wiki/Passover_Seder,WORDNET,11

Passover Seder,https://en.wikipedia.org/wiki/Passover_Seder,NTH_LINK(1),19

Passover Seder,https://en.wikipedia.org/wiki/Passover_Seder,EMBEDDING_WORD2VEC,9

Mikhail Gorbachev 1996 presidential campaign,https://en.wikipedia.org/wiki/Mikhail_Gorbachev_1996_presidential_campaign,WORDNET,8

Mikhail Gorbachev 1996 presidential campaign,https://en.wikipedia.org/wiki/Mikhail_Gorbachev_1996_presidential_campaign,NTH_LINK(1),19

Mikhail Gorbachev 1996 presidential campaign,https://en.wikipedia.org/wiki/Mikhail_Gorbachev_1996_presidential_campaign,EMBEDDING_WORD2VEC,9

Frenchmans Cap National Park,https://en.wikipedia.org/wiki/Frenchmans_Cap_National_Park,WORDNET,10

